date,team1,team1_score,team2,team2_score,Home_Team_ID,Away_Team_ID,HomeWin,month,FGA_avg1,FG_pct_avg1,FTA_avg1,FT_pct_avg1,TOV_avg1,TRB_avg1,ast_avg1,blk_avg1,fg3_pct_avg1,fg3a_avg1,score_avg1,stl_avg1,FGA_avg2,FG_pct_avg2,FTA_avg2,FT_pct_avg2,TOV_avg2,TRB_avg2,ast_avg2,blk_avg2,fg3_pct_avg2,fg3a_avg2,score_avg2,stl_avg2
2023-12-20,Utah,116,Cleveland,124,9,21,1,1,90.1304347826087,0.4546521739130435,21.26086956521739,0.8203478260869564,16.47826086956522,46.130434782608695,26.956521739130434,6.391304347826087,0.3533913043478261,37.91304347826087,112.56521739130434,6.826086956521739,87.0,0.48404347826086963,22.043478260869566,0.7909565217391304,14.217391304347826,43.78260869565217,25.652173913043477,4.434782608695652,0.35430434782608694,33.08695652173913,113.08695652173913,8.08695652173913
2023-12-20,LA Clippers,120,Dallas,111,17,6,0,1,88.31818181818181,0.4783636363636364,24.59090909090909,0.8110454545454544,11.772727272727273,44.27272727272727,25.272727272727273,5.409090909090909,0.3740454545454545,31.90909090909091,116.31818181818181,7.954545454545454,90.91304347826087,0.47100000000000003,22.956521739130434,0.7563478260869566,11.565217391304348,41.82608695652174,25.82608695652174,4.434782608695652,0.36343478260869566,42.34782608695652,118.47826086956522,6.391304347826087
2023-12-20,Atlanta,134,Houston,127,29,22,0,1,94.27272727272727,0.4712727272727273,23.727272727272727,0.8325909090909089,13.272727272727273,44.63636363636363,25.09090909090909,4.7727272727272725,0.38213636363636366,38.81818181818182,123.04545454545455,8.090909090909092,87.33333333333333,0.4642857142857143,23.666666666666668,0.7833333333333333,12.428571428571429,46.523809523809526,25.952380952380953,4.666666666666667,0.37314285714285716,34.19047619047619,112.0952380952381,6.428571428571429
2023-12-20,Charlotte,113,Indiana,144,1,5,1,1,89.31818181818181,0.4729545454545454,18.863636363636363,0.8074545454545454,13.227272727272727,41.27272727272727,24.454545454545453,4.7727272727272725,0.37040909090909097,31.272727272727273,110.81818181818181,6.681818181818182,94.73913043478261,0.5039130434782608,22.82608695652174,0.7880869565217392,12.434782608695652,38.69565217391305,30.08695652173913,6.478260869565218,0.36686956521739134,37.04347826086956,126.95652173913044,8.08695652173913
2023-12-20,Miami,115,Orlando,106,16,25,0,1,84.91304347826087,0.48113043478260875,23.47826086956522,0.8344782608695652,12.565217391304348,40.130434782608695,26.82608695652174,3.1739130434782608,0.3945652173913044,33.130434782608695,114.26086956521739,7.6521739130434785,86.76190476190476,0.47923809523809524,27.19047619047619,0.7762380952380952,14.428571428571429,43.0,25.428571428571427,5.619047619047619,0.34938095238095235,29.428571428571427,114.66666666666667,8.19047619047619
2023-12-20,Minnesota,113,Philadelphia,127,26,28,1,1,84.5909090909091,0.4901363636363636,24.954545454545453,0.7967727272727273,14.181818181818182,45.0,26.09090909090909,6.409090909090909,0.381,31.59090909090909,114.77272727272727,7.409090909090909,90.34782608695652,0.4798695652173913,27.434782608695652,0.8607826086956523,12.173913043478262,46.04347826086956,26.043478260869566,5.739130434782608,0.37017391304347824,32.78260869565217,122.56521739130434,9.0
2023-12-20,Boston,144,Sacramento,119,4,20,0,1,89.6086956521739,0.47447826086956524,21.391304347826086,0.8090000000000002,12.521739130434783,46.30434782608695,25.043478260869566,6.0,0.3724347826086956,42.869565217391305,118.0,6.695652173913044,89.22727272727273,0.47245454545454546,23.318181818181817,0.7443181818181818,13.181818181818182,43.72727272727273,28.636363636363637,3.5454545454545454,0.3731818181818181,41.18181818181818,117.18181818181819,7.181818181818182
2023-12-20,Denver,113,Toronto,104,14,8,0,1,90.58333333333333,0.48341666666666666,21.791666666666668,0.7345833333333335,11.25,44.875,29.5,4.666666666666667,0.37445833333333334,31.333333333333332,115.08333333333333,6.875,90.36363636363636,0.4812727272727273,22.954545454545453,0.7400000000000001,13.409090909090908,44.95454545454545,29.772727272727273,4.5,0.3369090909090909,33.27272727272727,114.9090909090909,7.636363636363637
2023-12-21,San Antonio,95,Chicago,114,2,15,1,1,92.13636363636364,0.4518181818181818,18.59090909090909,0.7882727272727273,15.045454545454545,44.0,29.136363636363637,5.863636363636363,0.3431818181818182,37.40909090909091,110.95454545454545,6.2727272727272725,89.44,0.45924,20.56,0.78984,11.44,43.04,24.36,4.8,0.38736,33.68,111.12,7.76
2023-12-21,New Orleans,123,Cleveland,104,9,10,0,1,88.0,0.48524,26.6,0.77556,12.76,44.44,26.96,4.36,0.37264,30.28,117.4,8.2,87.375,0.48341666666666666,21.791666666666668,0.7866666666666666,14.083333333333334,43.791666666666664,26.0,4.375,0.3583333333333334,33.833333333333336,113.54166666666667,8.083333333333334
2023-12-21,Utah,119,Detroit,111,13,21,0,1,89.625,0.4570833333333333,21.541666666666668,0.820375,16.458333333333332,45.791666666666664,26.833333333333332,6.375,0.35670833333333335,37.583333333333336,112.70833333333333,6.75,88.3913043478261,0.46413043478260874,21.782608695652176,0.8072608695652174,15.565217391304348,42.0,25.0,4.913043478260869,0.3192173913043478,29.347826086956523,108.56521739130434,6.521739130434782
2023-12-21,Indiana,103,Memphis,116,12,1,1,1,94.125,0.5084583333333333,23.125,0.7941249999999999,12.458333333333334,38.666666666666664,30.375,6.541666666666667,0.37083333333333335,37.125,127.66666666666667,8.0,89.4090909090909,0.434090909090909,20.181818181818183,0.7709545454545453,13.818181818181818,41.81818181818182,23.727272727272727,6.2727272727272725,0.3290909090909091,38.68181818181818,106.0,7.136363636363637
2023-12-21,Orlando,114,Milwaukee,118,11,16,1,1,86.86363636363636,0.47840909090909095,26.818181818181817,0.7768181818181819,14.272727272727273,43.27272727272727,25.59090909090909,5.590909090909091,0.34486363636363637,29.727272727272727,114.27272727272727,8.181818181818182,90.08333333333333,0.5031666666666667,26.375,0.777625,12.625,44.458333333333336,26.25,5.875,0.383,37.666666666666664,125.66666666666667,6.916666666666667
2023-12-21,LA Lakers,111,Minnesota,118,28,23,1,1,87.08,0.49079999999999996,24.68,0.75752,13.88,44.64,27.28,5.64,0.3444,29.76,114.56,7.6,84.47826086956522,0.4910869565217391,24.91304347826087,0.7983478260869564,14.347826086956522,44.73913043478261,25.91304347826087,6.217391304347826,0.3800869565217392,31.304347826086957,114.69565217391305,7.260869565217392
2023-12-21,LA Clippers,115,Oklahoma City,134,27,6,1,1,87.82608695652173,0.4818260869565217,24.608695652173914,0.8157826086956522,11.782608695652174,44.26086956521739,25.347826086956523,5.3478260869565215,0.37321739130434783,31.869565217391305,116.47826086956522,7.869565217391305,90.14285714285714,0.48999999999999994,24.476190476190474,0.8663809523809524,11.619047619047619,41.714285714285715,25.80952380952381,6.333333333333333,0.37457142857142856,32.857142857142854,121.61904761904762,8.761904761904763
2023-12-21,Washington,118,Portland,117,3,0,0,1,90.30434782608695,0.4892608695652174,21.217391304347824,0.7947826086956522,13.826086956521738,38.78260869565217,27.91304347826087,4.956521739130435,0.3640434782608695,34.52173913043478,117.43478260869566,7.3478260869565215,90.36363636363636,0.4407272727272727,21.045454545454547,0.8037727272727273,14.5,40.36363636363637,22.863636363636363,4.2272727272727275,0.36254545454545456,35.18181818181818,108.86363636363636,8.909090909090908
2023-12-22,Denver,122,Brooklyn,117,7,8,0,1,90.88,0.48408,21.2,0.72236,11.12,44.92,29.48,4.84,0.37404000000000004,31.4,115.0,6.96,92.41666666666667,0.45966666666666667,19.5,0.7725,12.25,47.041666666666664,25.75,5.875,0.383125,38.708333333333336,114.75,6.208333333333333
2023-12-22,Washington,118,Golden State,129,19,0,1,1,90.04166666666667,0.48970833333333336,21.666666666666668,0.7903333333333333,13.708333333333334,38.708333333333336,27.833333333333332,5.0,0.36554166666666665,34.333333333333336,117.45833333333333,7.416666666666667,90.3913043478261,0.455,24.434782608695652,0.8008260869565216,14.956521739130435,46.82608695652174,27.869565217391305,3.0869565217391304,0.37404347826086953,40.34782608695652,116.65217391304348,6.608695652173913
2023-12-22,Dallas,96,Houston,122,29,17,1,1,90.91666666666667,0.46925,23.125,0.7541666666666665,11.333333333333334,41.583333333333336,25.708333333333332,4.375,0.36187499999999995,42.375,118.16666666666667,6.458333333333333,87.4090909090909,0.4656363636363636,23.636363636363637,0.7931818181818181,12.227272727272727,46.09090909090909,25.90909090909091,4.7272727272727275,0.3775909090909091,34.18181818181818,112.77272727272727,6.318181818181818
2023-12-22,Atlanta,113,Miami,122,25,22,1,1,94.1304347826087,0.47321739130434776,23.91304347826087,0.8320869565217393,13.08695652173913,44.608695652173914,25.347826086956523,4.695652173913044,0.38399999999999995,38.869565217391305,123.52173913043478,7.913043478260869,84.83333333333333,0.4811666666666667,23.5,0.8344166666666667,12.5,40.083333333333336,26.75,3.125,0.39966666666666667,32.958333333333336,114.29166666666667,7.583333333333333
2023-12-22,Toronto,111,Philadelphia,121,26,14,1,1,90.34782608695652,0.48113043478260864,22.52173913043478,0.7379130434782609,13.304347826086957,44.78260869565217,29.608695652173914,4.521739130434782,0.33673913043478265,33.0,114.43478260869566,7.434782608695652,90.08333333333333,0.48220833333333335,27.625,0.8626666666666666,12.166666666666666,45.625,25.791666666666668,5.625,0.36991666666666667,32.333333333333336,122.75,9.0
2023-12-22,Phoenix,105,Sacramento,120,4,24,1,1,85.8695652173913,0.47321739130434787,27.652173913043477,0.8262608695652173,13.608695652173912,43.43478260869565,26.47826086956522,6.6521739130434785,0.37439130434782614,30.869565217391305,115.56521739130434,6.956521739130435,89.30434782608695,0.47247826086956524,23.304347826086957,0.7346521739130436,12.91304347826087,43.43478260869565,28.652173913043477,3.739130434782609,0.37769565217391304,41.30434782608695,117.26086956521739,7.043478260869565
2023-12-23,Memphis,125,Atlanta,119,22,12,0,1,89.17391304347827,0.4374782608695652,20.217391304347824,0.7664347826086957,14.0,41.78260869565217,23.869565217391305,6.304347826086956,0.3346521739130434,38.52173913043478,106.43478260869566,7.173913043478261,94.20833333333333,0.47175000000000006,23.5,0.8271666666666667,13.083333333333334,44.541666666666664,25.5,4.583333333333333,0.3826666666666667,39.5,123.08333333333333,7.958333333333333
2023-12-23,Detroit,115,Brooklyn,126,7,13,1,1,88.29166666666667,0.465625,21.666666666666668,0.8087083333333333,15.75,41.958333333333336,24.958333333333332,5.083333333333333,0.318,29.416666666666668,108.66666666666667,6.5,92.28,0.4606,19.76,0.76928,12.16,46.96,26.0,5.92,0.38356,38.48,114.84,6.12
2023-12-23,Cleveland,109,Chicago,95,2,9,0,1,87.36,0.48292,21.24,0.7802,13.96,43.44,26.32,4.32,0.35944000000000004,34.24,113.16,7.92,89.46153846153847,0.46249999999999997,20.192307692307693,0.790923076923077,11.423076923076923,42.76923076923077,24.346153846153847,4.8076923076923075,0.3820769230769231,33.46153846153846,111.23076923076923,7.884615384615385
2023-12-23,Denver,102,Charlotte,95,5,8,0,1,90.73076923076923,0.4853461538461538,21.346153846153847,0.7268846153846155,10.923076923076923,44.76923076923077,29.46153846153846,4.846153846153846,0.3759230769230769,31.192307692307693,115.26923076923077,6.923076923076923,89.56521739130434,0.47300000000000003,18.869565217391305,0.8066521739130436,13.08695652173913,41.08695652173913,24.391304347826086,4.565217391304348,0.3655217391304348,31.26086956521739,110.91304347826087,6.6521739130434785
2023-12-23,San Antonio,119,Dallas,144,17,15,1,1,91.65217391304348,0.4520434782608696,18.47826086956522,0.783913043478261,15.217391304347826,43.869565217391305,28.91304347826087,5.913043478260869,0.34273913043478255,37.08695652173913,110.26086956521739,6.260869565217392,91.32,0.46436,23.24,0.75324,11.32,41.8,25.4,4.24,0.35440000000000005,42.28,117.28,6.6
2023-12-23,Portland,106,Golden State,126,19,3,1,1,90.56521739130434,0.4412608695652174,21.130434782608695,0.8009565217391305,14.521739130434783,40.82608695652174,22.91304347826087,4.304347826086956,0.3670869565217391,34.95652173913044,109.21739130434783,8.826086956521738,90.66666666666667,0.45625000000000004,24.25,0.8028750000000001,14.833333333333334,47.25,28.083333333333332,3.0416666666666665,0.375125,40.541666666666664,117.16666666666667,6.541666666666667
2023-12-23,Orlando,117,Indiana,110,1,16,0,1,87.3913043478261,0.477391304347826,26.652173913043477,0.773304347826087,13.956521739130435,43.34782608695652,25.608695652173914,5.739130434782608,0.34039130434782605,29.869565217391305,114.26086956521739,8.08695652173913,93.96,0.505,22.64,0.79508,12.6,38.68,30.28,6.64,0.36983999999999995,37.72,126.68,8.16
2023-12-23,Boston,145,LA Clippers,108,6,20,0,1,89.70833333333333,0.4777916666666666,21.5,0.8099999999999999,12.375,46.458333333333336,25.458333333333332,6.166666666666667,0.37875,42.833333333333336,119.08333333333333,6.666666666666667,88.04166666666667,0.4814583333333333,24.083333333333332,0.8165,11.916666666666666,44.083333333333336,25.25,5.333333333333333,0.37412500000000004,32.333333333333336,116.41666666666667,7.916666666666667
2023-12-23,Houston,106,New Orleans,104,10,29,0,1,87.73913043478261,0.46643478260869564,23.608695652173914,0.794608695652174,12.391304347826088,46.82608695652174,25.695652173913043,4.6521739130434785,0.37373913043478263,34.34782608695652,113.17391304347827,6.3478260869565215,87.92307692307692,0.4876153846153847,26.192307692307693,0.7793846153846153,12.615384615384615,44.26923076923077,27.153846153846153,4.346153846153846,0.37480769230769234,30.46153846153846,117.61538461538461,8.153846153846153
2023-12-23,Milwaukee,130,New York,111,18,11,0,1,90.08,0.49992000000000003,26.72,0.78196,12.64,44.72,26.24,5.88,0.37956,37.64,125.36,6.76,89.43478260869566,0.4722608695652174,24.52173913043478,0.7718695652173914,11.826086956521738,45.130434782608695,24.0,3.5652173913043477,0.3830434782608695,34.26086956521739,116.1304347826087,7.478260869565218
2023-12-23,LA Lakers,129,Oklahoma City,120,27,23,0,1,86.92307692307692,0.4909230769230769,24.653846153846153,0.7588461538461538,14.0,44.38461538461539,27.03846153846154,5.653846153846154,0.3471923076923077,29.53846153846154,114.42307692307692,7.538461538461538,90.0,0.49436363636363634,24.181818181818183,0.8674090909090908,11.590909090909092,41.54545454545455,26.227272727272727,6.2727272727272725,0.37895454545454543,32.90909090909091,122.18181818181819,8.772727272727273
2023-12-23,Minnesota,110,Sacramento,98,4,28,0,1,84.58333333333333,0.49075,24.916666666666668,0.7984166666666667,14.333333333333334,44.541666666666664,26.166666666666668,6.25,0.3804583333333333,31.5,114.83333333333333,7.5,89.04166666666667,0.474875,23.416666666666668,0.7360833333333333,12.875,43.166666666666664,28.791666666666668,3.875,0.375125,41.166666666666664,117.375,7.041666666666667
2023-12-23,Utah,126,Toronto,119,14,21,0,1,89.8,0.45708000000000004,21.64,0.8242400000000001,16.28,45.72,26.8,6.4,0.35712000000000005,37.28,112.96,7.08,90.20833333333333,0.47975000000000007,22.75,0.7428750000000001,13.25,44.833333333333336,29.625,4.583333333333333,0.3340833333333333,33.0,114.29166666666667,7.5
2023-12-25,Golden State,114,Denver,120,8,19,1,1,90.36,0.46112,24.24,0.80408,14.88,47.32,28.48,3.0,0.37224,40.24,117.52,6.6,90.70370370370371,0.48340740740740745,21.074074074074073,0.7317037037037037,11.037037037037036,44.888888888888886,29.296296296296298,5.148148148148148,0.37681481481481477,31.14814814814815,114.77777777777777,7.074074074074074
2023-12-25,Boston,126,LA Lakers,115,23,20,0,1,89.88,0.47952,21.76,0.80904,12.24,46.64,25.76,6.12,0.38248,43.24,120.12,6.56,87.03703703703704,0.49207407407407405,24.59259259259259,0.7613333333333334,13.814814814814815,44.370370370370374,27.40740740740741,5.703703703703703,0.3528518518518518,29.62962962962963,114.96296296296296,7.518518518518518
2023-12-25,Philadelphia,113,Miami,119,25,26,1,1,89.8,0.48412,27.36,0.8643599999999999,12.2,45.32,26.12,5.64,0.3732,32.28,122.68,8.88,84.88,0.48052000000000006,23.76,0.8343599999999999,12.68,40.4,26.52,3.08,0.40112000000000003,33.2,114.6,7.56
2023-12-25,Milwaukee,122,New York,129,18,11,1,1,90.11538461538461,0.5009615384615385,26.576923076923077,0.7819999999999999,12.692307692307692,45.03846153846154,26.192307692307693,5.730769230769231,0.38419230769230767,37.42307692307692,125.53846153846153,6.653846153846154,89.58333333333333,0.47095833333333337,24.375,0.779375,11.791666666666666,44.958333333333336,23.708333333333332,3.5,0.38000000000000006,34.041666666666664,115.91666666666667,7.375
2023-12-25,Dallas,128,Phoenix,114,24,17,0,1,91.65384615384616,0.46649999999999997,23.153846153846153,0.7554230769230769,11.346153846153847,42.19230769230769,25.423076923076923,4.3076923076923075,0.36042307692307685,42.38461538461539,118.3076923076923,6.615384615384615,85.95833333333333,0.4719583333333333,27.666666666666668,0.8245833333333333,13.666666666666666,43.5,26.166666666666668,6.541666666666667,0.3671250000000001,30.625,115.125,7.0
2023-12-26,Atlanta,113,Chicago,118,2,22,1,1,94.28,0.47164,23.36,0.82608,12.96,44.4,25.6,4.6,0.37944,39.64,122.92,7.96,89.11111111111111,0.46159259259259255,20.14814814814815,0.7947777777777778,11.444444444444445,42.55555555555556,24.296296296296298,4.814814814814815,0.3764074074074074,33.51851851851852,110.62962962962963,7.814814814814815
2023-12-26,Brooklyn,118,Detroit,112,13,7,0,1,92.03846153846153,0.463,20.23076923076923,0.7709615384615384,12.076923076923077,46.61538461538461,26.23076923076923,5.8076923076923075,0.3848461538461538,37.92307692307692,115.26923076923077,6.269230769230769,87.92,0.46675999999999995,21.96,0.80672,15.64,41.72,25.0,5.0,0.32244,29.64,108.92,6.44
2023-12-26,Indiana,123,Houston,117,29,1,0,1,93.5,0.5057307692307693,22.26923076923077,0.7911153846153846,12.692307692307692,38.46153846153846,30.153846153846153,6.615384615384615,0.37257692307692303,37.57692307692308,126.03846153846153,8.115384615384615,87.5,0.4647916666666667,24.083333333333332,0.7936249999999999,12.333333333333334,46.708333333333336,25.5,4.541666666666667,0.37108333333333327,34.125,112.875,6.458333333333333
2023-12-26,Charlotte,104,LA Clippers,113,6,5,1,1,89.5,0.46937500000000004,19.041666666666668,0.8074583333333334,13.25,41.333333333333336,24.333333333333332,4.833333333333333,0.3622083333333333,31.125,110.25,6.708333333333333,88.08,0.48064,23.72,0.8238399999999999,11.84,43.68,25.24,5.28,0.37211999999999995,32.4,116.08,7.76
2023-12-26,Memphis,116,New Orleans,115,10,12,0,1,89.5,0.4407083333333333,20.291666666666668,0.761,13.875,42.166666666666664,24.083333333333332,6.333333333333333,0.3345833333333333,38.291666666666664,107.20833333333333,7.125,87.70370370370371,0.4867037037037037,26.296296296296298,0.7760740740740741,12.74074074074074,44.333333333333336,26.925925925925927,4.444444444444445,0.37048148148148147,30.48148148148148,117.11111111111111,8.185185185185185
2023-12-26,Minnesota,106,Oklahoma City,129,27,28,1,1,84.68,0.49136,24.48,0.80076,14.24,44.48,26.36,6.2,0.37736,31.56,114.64,7.56,90.21739130434783,0.49391304347826087,23.956521739130434,0.864,11.478260869565217,41.56521739130435,26.130434782608695,6.304347826086956,0.37626086956521737,33.26086956521739,122.08695652173913,8.652173913043478
2023-12-26,Sacramento,113,Portland,130,3,4,1,1,88.88,0.47328000000000003,23.32,0.73712,12.8,43.04,28.56,3.8,0.3698,40.84,116.6,7.16,90.29166666666667,0.4417083333333333,21.291666666666668,0.7959166666666667,14.375,40.375,23.041666666666668,4.25,0.36725,34.958333333333336,109.08333333333333,9.0
2023-12-26,Utah,130,San Antonio,118,15,21,0,1,89.84615384615384,0.4597692307692308,21.346153846153847,0.8282692307692308,16.076923076923077,45.53846153846154,27.115384615384617,6.346153846153846,0.3605769230769231,37.30769230769231,113.46153846153847,7.076923076923077,91.91666666666667,0.4519166666666667,18.708333333333332,0.7807499999999999,15.0,43.791666666666664,29.041666666666668,5.791666666666667,0.34141666666666665,37.416666666666664,110.625,6.375
2023-12-26,Orlando,127,Washington,119,0,16,0,1,86.79166666666667,0.47975000000000007,27.25,0.774625,13.916666666666666,43.166666666666664,25.458333333333332,5.708333333333333,0.34008333333333335,29.375,114.375,8.125,90.32,0.48828000000000005,21.76,0.7904000000000001,13.52,38.72,27.72,4.96,0.36347999999999997,34.36,117.48,7.4
2023-12-27,Milwaukee,144,Brooklyn,122,7,11,0,1,90.29629629629629,0.499962962962963,26.48148148148148,0.7823703703703703,12.62962962962963,45.0,26.185185185185187,5.666666666666667,0.3814444444444444,37.592592592592595,125.4074074074074,6.666666666666667,91.66666666666667,0.4643703703703704,21.074074074074073,0.7656666666666667,11.962962962962964,46.44444444444444,26.074074074074073,5.851851851851852,0.3857407407407408,37.333333333333336,115.37037037037037,6.2592592592592595
2023-12-27,Cleveland,113,Dallas,110,17,9,0,1,87.38461538461539,0.4813846153846154,21.423076923076923,0.7783076923076921,13.884615384615385,43.61538461538461,26.384615384615383,4.3076923076923075,0.3558846153846154,34.65384615384615,113.0,7.884615384615385,91.37037037037037,0.4690740740740741,23.40740740740741,0.7545925925925926,11.333333333333334,42.03703703703704,25.51851851851852,4.37037037037037,0.3605555555555556,42.44444444444444,118.66666666666667,6.62962962962963
2023-12-27,Phoenix,129,Houston,113,29,24,0,1,86.12,0.47084,27.56,0.8236,13.72,43.64,26.24,6.36,0.36608,31.04,115.08,6.92,87.88,0.4656,24.0,0.7946,12.24,46.6,25.24,4.44,0.36456000000000005,33.72,113.04,6.8
2023-12-27,New York,120,Oklahoma City,129,27,18,1,1,89.68,0.47384,24.44,0.7805199999999999,11.76,44.8,23.84,3.52,0.37711999999999996,33.72,116.44,7.36,89.83333333333333,0.49854166666666666,23.625,0.861875,11.458333333333334,41.041666666666664,26.5,6.333333333333333,0.3798333333333333,33.5,122.375,8.666666666666666
2023-12-27,Philadelphia,112,Orlando,92,16,26,0,1,89.96153846153847,0.48188461538461536,27.26923076923077,0.8557307692307692,12.0,44.96153846153846,26.0,5.576923076923077,0.37338461538461537,32.76923076923077,122.3076923076923,8.961538461538462,87.04,0.48164,27.16,0.7708400000000001,14.0,43.04,25.64,5.68,0.34496000000000004,29.24,114.88,8.24
2023-12-27,Toronto,132,Washington,102,0,14,0,1,90.36,0.47972000000000004,22.6,0.74684,13.16,44.6,29.84,4.6,0.33696000000000004,32.96,114.48,7.48,90.1923076923077,0.48849999999999993,21.73076923076923,0.7911538461538462,13.76923076923077,39.03846153846154,27.692307692307693,5.076923076923077,0.36415384615384616,34.65384615384615,117.53846153846153,7.5
2023-12-28,Detroit,122,Boston,128,20,13,1,1,88.0,0.46588461538461534,22.346153846153847,0.8033461538461537,15.538461538461538,42.11538461538461,24.807692307692307,4.961538461538462,0.3238846153846154,29.46153846153846,109.03846153846153,6.423076923076923,89.92307692307692,0.48050000000000004,22.0,0.8067692307692307,12.076923076923077,46.53846153846154,25.96153846153846,6.153846153846154,0.37969230769230766,43.19230769230769,120.34615384615384,6.615384615384615
2023-12-28,Indiana,120,Chicago,104,2,1,0,1,93.07407407407408,0.5064074074074074,22.22222222222222,0.7935555555555557,12.962962962962964,38.7037037037037,30.074074074074073,6.62962962962963,0.3751481481481481,37.77777777777778,125.92592592592592,8.0,89.21428571428571,0.4614285714285714,20.535714285714285,0.7975000000000001,11.321428571428571,42.75,24.25,4.714285714285714,0.3729642857142857,33.214285714285715,110.89285714285714,7.892857142857143
2023-12-28,Memphis,105,Denver,142,8,12,1,1,89.52,0.4404,20.76,0.76432,14.0,42.48,24.08,6.76,0.33076,38.6,107.56,7.24,90.39285714285714,0.48357142857142854,21.464285714285715,0.7346071428571428,11.142857142857142,44.82142857142857,29.142857142857142,5.107142857142857,0.37807142857142856,31.25,114.96428571428571,7.035714285714286
2023-12-28,Miami,114,Golden State,102,19,25,0,1,84.84615384615384,0.48034615384615387,24.192307692307693,0.8319230769230769,12.73076923076923,41.0,26.53846153846154,3.230769230769231,0.40011538461538465,33.15384615384615,114.76923076923077,7.461538461538462,90.23076923076923,0.46107692307692305,24.192307692307693,0.8066153846153845,14.807692307692308,47.0,28.26923076923077,3.0,0.3713846153846153,40.23076923076923,117.38461538461539,6.615384615384615
2023-12-28,Charlotte,112,LA Lakers,133,23,5,1,1,89.64,0.46908,18.92,0.8051600000000001,13.16,41.36,24.6,4.88,0.35600000000000004,31.04,110.0,6.76,87.14285714285714,0.4915714285714286,24.464285714285715,0.761357142857143,13.75,44.32142857142857,27.285714285714285,5.535714285714286,0.35475,29.714285714285715,114.96428571428571,7.392857142857143
2023-12-28,Dallas,110,Minnesota,118,28,17,1,1,91.25,0.4681428571428571,23.5,0.7578571428571429,11.285714285714286,41.857142857142854,25.357142857142858,4.464285714285714,0.3573214285714286,42.25,118.35714285714286,6.821428571428571,84.23076923076923,0.49038461538461536,24.76923076923077,0.8012307692307693,14.5,44.07692307692308,26.192307692307693,6.0,0.3799230769230769,31.384615384615383,114.3076923076923,7.576923076923077
2023-12-28,Utah,105,New Orleans,112,10,21,1,1,90.03703703703704,0.4610740740740741,21.37037037037037,0.8312592592592593,16.0,45.81481481481482,27.37037037037037,6.37037037037037,0.361,37.51851851851852,114.07407407407408,6.962962962962963,88.03571428571429,0.4847857142857143,26.535714285714285,0.7710714285714285,12.785714285714286,44.392857142857146,26.607142857142858,4.5,0.36878571428571433,30.5,117.03571428571429,8.321428571428571
2023-12-28,San Antonio,118,Portland,105,3,15,0,1,92.16,0.4518,18.8,0.7762,14.76,43.76,29.32,5.88,0.34604,37.32,110.92,6.44,90.6,0.44404000000000005,21.24,0.79608,14.08,40.6,23.24,4.28,0.36856,35.16,109.92,8.84
2023-12-29,Sacramento,117,Atlanta,110,22,4,0,1,89.03846153846153,0.47369230769230775,23.03846153846154,0.7400384615384615,12.692307692307692,42.92307692307692,28.423076923076923,3.923076923076923,0.36473076923076925,40.88461538461539,116.46153846153847,7.076923076923077,94.07692307692308,0.47123076923076923,23.26923076923077,0.8272692307692308,13.038461538461538,44.23076923076923,25.53846153846154,4.538461538461538,0.37596153846153846,39.84615384615385,122.53846153846153,7.884615384615385
2023-12-29,Toronto,118,Boston,120,20,14,1,1,90.38461538461539,0.48323076923076924,22.46153846153846,0.744423076923077,13.307692307692308,44.92307692307692,30.346153846153847,4.615384615384615,0.33919230769230774,33.15384615384615,115.15384615384616,7.653846153846154,90.25925925925925,0.48066666666666663,22.11111111111111,0.8079999999999999,12.074074074074074,46.407407407407405,25.925925925925927,6.074074074074074,0.37607407407407406,43.03703703703704,120.62962962962963,6.7407407407407405
2023-12-29,Milwaukee,119,Cleveland,111,9,11,0,1,90.25,0.5029642857142858,26.357142857142858,0.7808214285714286,12.535714285714286,44.857142857142854,26.714285714285715,5.75,0.38392857142857145,38.07142857142857,126.07142857142857,6.642857142857143,87.55555555555556,0.4796666666666667,21.48148148148148,0.7752592592592593,13.962962962962964,44.111111111111114,26.62962962962963,4.296296296296297,0.35733333333333334,34.96296296296296,113.0,7.851851851851852
2023-12-29,Oklahoma City,119,Denver,93,8,27,0,1,89.84,0.5003599999999999,23.56,0.8583200000000001,11.16,40.48,26.24,6.48,0.38216,33.44,122.64,8.56,90.58620689655173,0.48665517241379314,21.20689655172414,0.7388275862068965,11.137931034482758,45.10344827586207,29.620689655172413,5.172413793103448,0.3818620689655172,31.586206896551722,115.89655172413794,7.0
2023-12-29,Philadelphia,131,Houston,127,29,26,0,1,90.18518518518519,0.48140740740740745,26.88888888888889,0.8501851851851852,11.925925925925926,45.074074074074076,25.555555555555557,5.666666666666667,0.37277777777777776,32.592592592592595,121.92592592592592,9.0,88.1923076923077,0.4637307692307692,23.923076923076923,0.792,12.115384615384615,46.07692307692308,25.03846153846154,4.384615384615385,0.3665,34.0,113.03846153846153,6.961538461538462
2023-12-29,Memphis,106,LA Clippers,117,6,12,1,1,89.5,0.43946153846153846,20.923076923076923,0.7626153846153846,13.884615384615385,42.23076923076923,24.03846153846154,6.6923076923076925,0.3323076923076923,38.46153846153846,107.46153846153847,7.269230769230769,87.96153846153847,0.4802692307692308,23.76923076923077,0.8213846153846153,11.884615384615385,43.73076923076923,25.192307692307693,5.1923076923076925,0.37365384615384617,32.46153846153846,115.96153846153847,7.730769230769231
