date,team1,team1_score,team2,team2_score,team1_FGA,team1_FG_pct,team1_FTA,team1_FT_pct,team1_TRB,team1_fg3a,team1_fg3_pct,team1_TOV,team1_stl,team1_blk,team1_ast,team2_FGA,team2_FG_pct,team2_FTA,team2_FT_pct,team2_TRB,team2_fg3a,team2_fg3_pct,team2_TOV,team2_stl,team2_blk,team2_ast,Home_Team_ID,Away_Team_ID,HomeWin,month
2024-02-24,Boston,116,New York,102,81,0.568,12,0.75,36,35,0.429,7,8,4,27,82,0.451,16,0.938,39,38,0.342,13,1,3,21,18,20,0,3
2024-02-25,Orlando,92,Atlanta,109,84,0.417,18,0.444,51,38,0.368,18,7,9,23,90,0.456,17,0.882,44,29,0.414,9,10,3,31,22,16,1,3
2024-02-25,Denver,119,Golden State,103,88,0.489,26,0.846,45,32,0.344,10,10,5,29,81,0.432,29,0.759,42,34,0.324,17,5,3,27,19,8,0,3
2024-02-25,Oklahoma City,123,Houston,110,97,0.474,15,0.933,48,35,0.486,9,12,8,30,93,0.409,23,0.783,50,41,0.39,18,6,7,18,29,27,0,3
2024-02-25,Dallas,111,Indiana,133,87,0.471,21,0.714,38,31,0.452,15,9,4,15,93,0.559,17,0.882,46,36,0.389,12,12,0,38,1,17,1,3
2024-02-25,Sacramento,123,LA Clippers,107,91,0.495,22,0.818,41,37,0.405,10,10,1,29,82,0.488,20,0.95,39,27,0.296,15,7,2,23,6,4,0,3
2024-02-25,Chicago,114,New Orleans,106,95,0.432,21,0.905,49,40,0.325,9,12,0,29,88,0.455,14,0.714,49,41,0.39,19,5,7,25,10,2,0,3
2024-02-25,Milwaukee,119,Philadelphia,98,79,0.544,18,0.833,47,37,0.486,18,6,10,32,97,0.371,11,0.909,41,46,0.348,10,12,5,24,26,11,0,3
2024-02-25,LA Lakers,113,Phoenix,123,90,0.522,8,0.5,34,35,0.429,10,7,4,28,93,0.473,19,0.947,51,40,0.425,12,6,9,32,24,23,1,3
2024-02-25,Charlotte,93,Portland,80,75,0.493,17,0.706,41,24,0.292,14,12,6,24,95,0.347,16,0.688,56,32,0.094,15,11,4,14,3,5,0,3
2024-02-25,San Antonio,109,Utah,128,91,0.462,19,0.632,46,31,0.419,20,8,11,34,90,0.511,22,0.864,38,35,0.486,17,13,8,36,21,15,1,3
2024-02-25,Cleveland,114,Washington,105,83,0.506,27,0.741,47,32,0.313,10,6,6,35,90,0.444,18,0.722,40,40,0.3,9,6,2,29,0,9,0,3
2024-02-26,Toronto,130,Indiana,122,96,0.552,17,0.706,45,28,0.429,11,4,7,35,100,0.46,23,0.739,43,42,0.31,10,8,5,27,1,14,0,3
2024-02-26,Brooklyn,111,Memphis,86,90,0.489,14,0.571,46,42,0.357,8,5,5,32,75,0.387,26,0.808,40,26,0.269,14,6,4,16,12,7,0,3
2024-02-26,Detroit,111,New York,113,79,0.481,26,0.808,42,30,0.467,17,9,6,25,92,0.446,21,0.762,44,39,0.385,14,9,4,31,18,13,1,3
2024-02-26,Miami,121,Sacramento,110,87,0.517,25,0.8,39,30,0.367,11,12,3,27,85,0.529,12,0.583,41,32,0.406,15,10,5,30,4,25,0,3
2024-02-27,Utah,97,Atlanta,124,94,0.372,19,0.842,43,38,0.289,17,11,4,24,93,0.495,23,0.87,55,32,0.375,17,8,8,27,22,21,1,3
2024-02-27,Philadelphia,99,Boston,117,94,0.394,12,0.917,28,42,0.333,9,6,5,20,74,0.527,37,0.919,56,22,0.227,14,7,9,21,20,26,1,3
2024-02-27,Detroit,105,Chicago,95,75,0.493,23,0.739,47,37,0.378,18,3,8,22,98,0.398,18,0.833,39,29,0.069,6,11,3,22,2,13,0,3
2024-02-27,Dallas,119,Cleveland,121,91,0.527,15,0.6,36,33,0.424,5,11,6,23,83,0.53,18,0.722,47,40,0.5,16,2,4,35,9,17,1,3
2024-02-27,Charlotte,85,Milwaukee,123,81,0.37,17,0.824,37,40,0.275,13,6,2,24,89,0.517,18,0.833,51,40,0.4,9,7,3,29,11,5,1,3
2024-02-27,San Antonio,105,Minnesota,114,82,0.476,15,0.733,41,41,0.39,22,9,7,28,93,0.462,17,0.882,46,31,0.419,14,16,8,28,28,15,1,3
2024-02-27,New Orleans,115,New York,92,77,0.506,23,0.826,44,34,0.529,14,4,5,23,83,0.373,23,0.696,38,46,0.304,11,6,5,27,18,10,0,3
2024-02-27,Houston,95,Oklahoma City,112,95,0.389,18,0.667,46,39,0.231,15,5,8,22,93,0.473,18,0.778,55,27,0.37,13,7,8,19,27,29,1,3
2024-02-27,Brooklyn,81,Orlando,108,79,0.392,14,0.786,35,31,0.258,20,10,1,18,74,0.527,25,0.84,38,25,0.36,17,14,2,20,16,7,1,3
2024-02-27,Miami,106,Portland,96,70,0.529,26,0.692,34,26,0.538,18,8,8,29,86,0.407,19,0.842,40,31,0.323,17,9,4,24,3,25,0,3
2024-02-27,Golden State,123,Washington,112,94,0.5,11,0.727,44,46,0.457,18,12,6,39,93,0.495,10,0.8,41,35,0.343,20,5,5,34,0,19,0,3
2024-02-28,Cleveland,123,Chicago,132,104,0.433,19,0.579,39,54,0.407,12,7,11,37,110,0.4,38,0.816,74,37,0.351,16,6,8,29,2,9,1,3
2024-02-28,Sacramento,96,Denver,117,95,0.4,13,0.615,43,35,0.343,14,8,5,28,86,0.535,11,0.909,43,35,0.429,15,10,6,35,8,4,1,3
2024-02-28,New Orleans,114,Indiana,123,90,0.467,23,0.826,40,29,0.379,10,2,4,26,102,0.49,9,1.0,50,38,0.368,8,5,9,34,1,10,1,3
2024-02-28,LA Lakers,116,LA Clippers,112,86,0.547,10,0.8,39,36,0.389,15,6,5,28,89,0.506,16,0.75,36,37,0.27,12,10,1,29,6,23,0,3
2024-02-28,Memphis,101,Minnesota,110,93,0.387,20,0.9,50,37,0.297,14,8,5,23,79,0.494,22,0.818,39,35,0.4,13,4,13,29,28,12,1,3
2024-02-28,Dallas,136,Toronto,125,96,0.542,21,0.81,50,43,0.349,14,7,10,32,98,0.469,30,0.667,44,35,0.371,11,11,3,34,14,17,0,3
2024-02-29,Atlanta,97,Brooklyn,124,86,0.43,21,0.714,39,28,0.286,11,3,8,18,90,0.511,13,0.769,43,46,0.478,9,6,4,30,7,22,1,3
2024-02-29,Milwaukee,111,Charlotte,99,86,0.453,20,0.85,44,39,0.41,7,9,3,21,82,0.439,20,0.75,42,39,0.308,13,3,3,24,5,11,0,3
2024-02-29,Miami,97,Denver,103,83,0.422,24,0.833,45,26,0.269,14,10,1,21,84,0.429,21,0.905,41,34,0.353,15,10,8,22,8,25,1,3
2024-02-29,Washington,131,LA Lakers,134,102,0.51,12,0.833,45,41,0.415,15,6,6,35,101,0.525,24,0.833,45,23,0.348,11,6,6,30,23,0,1,3
2024-02-29,Golden State,110,New York,99,98,0.449,16,0.5,53,44,0.318,11,8,5,26,95,0.368,24,0.708,56,39,0.308,12,7,3,23,18,19,0,3
2024-02-29,Utah,107,Orlando,115,80,0.425,28,0.821,37,37,0.432,13,8,1,25,77,0.545,31,0.677,45,30,0.333,15,9,6,27,16,21,1,3
2024-02-29,Houston,105,Phoenix,110,99,0.333,31,0.903,58,45,0.244,12,8,5,14,89,0.404,37,0.676,51,37,0.351,14,6,6,20,24,29,1,3
2024-02-29,Oklahoma City,118,San Antonio,132,89,0.494,22,0.955,37,31,0.29,10,6,2,20,91,0.527,20,0.85,45,39,0.487,11,6,8,39,15,27,1,3
2024-03-01,Dallas,110,Boston,138,94,0.468,18,0.722,42,34,0.265,7,4,4,20,94,0.553,13,1.0,47,43,0.488,9,4,8,33,20,17,1,4
2024-03-01,Milwaukee,113,Chicago,97,86,0.43,32,0.75,49,46,0.326,7,7,4,22,86,0.419,16,0.875,44,27,0.407,12,4,2,25,2,11,0,4
2024-03-01,Cleveland,110,Detroit,100,83,0.398,30,0.867,53,41,0.439,15,7,6,25,89,0.371,28,0.857,42,36,0.278,8,10,7,24,13,9,0,4
2024-03-01,Washington,115,LA Clippers,140,98,0.469,15,0.733,39,34,0.353,9,5,3,29,94,0.574,25,0.76,49,32,0.406,8,5,7,32,6,0,1,4
2024-03-01,Portland,122,Memphis,92,92,0.522,16,0.813,46,31,0.419,14,13,8,31,79,0.443,22,0.591,30,24,0.375,21,6,8,15,12,3,0,4
2024-03-01,Sacramento,124,Minnesota,120,100,0.5,24,0.542,45,29,0.379,7,8,6,29,85,0.494,32,0.75,44,31,0.387,12,4,5,29,28,4,0,4
2024-03-01,Indiana,102,New Orleans,129,95,0.421,18,0.667,44,32,0.313,16,9,8,25,86,0.558,26,0.692,47,32,0.469,17,9,4,25,10,1,1,4
2024-03-01,Charlotte,114,Philadelphia,121,84,0.512,17,0.824,32,33,0.424,5,5,6,24,96,0.479,11,0.909,48,44,0.432,7,5,7,38,26,5,1,4
2024-03-01,Golden State,120,Toronto,105,98,0.449,18,0.778,56,44,0.409,14,10,5,26,95,0.432,17,0.647,47,45,0.267,14,9,2,31,14,19,0,4
2024-03-02,Atlanta,102,Brooklyn,114,87,0.425,23,0.739,42,34,0.324,11,4,4,23,88,0.466,22,0.773,45,32,0.469,10,6,8,28,7,22,1,4
2024-03-02,Denver,124,LA Lakers,114,92,0.587,7,0.714,47,26,0.423,10,5,7,34,89,0.528,11,0.727,31,29,0.414,7,5,4,33,23,8,0,4
2024-03-02,Portland,107,Memphis,100,92,0.424,24,0.75,50,35,0.314,22,8,5,23,83,0.361,33,0.758,45,40,0.375,22,15,9,21,12,3,0,4
2024-03-02,Utah,120,Miami,126,87,0.483,26,0.846,42,35,0.4,10,3,5,24,88,0.523,25,0.84,34,34,0.382,6,6,6,33,25,21,1,4
2024-03-02,Houston,118,Phoenix,109,96,0.438,26,0.692,49,42,0.381,12,13,3,27,85,0.459,29,0.759,47,29,0.31,19,6,6,23,24,29,0,4
2024-03-03,Golden State,88,Boston,140,92,0.391,13,0.692,46,41,0.171,17,2,3,24,96,0.552,11,0.818,51,49,0.51,7,10,5,35,20,19,1,4
2024-03-03,New York,107,Cleveland,98,86,0.488,10,0.7,47,39,0.41,9,8,9,32,87,0.448,8,0.375,39,44,0.386,10,7,5,31,9,18,0,4
2024-03-03,Philadelphia,120,Dallas,116,88,0.455,31,0.935,42,37,0.297,8,10,5,26,86,0.465,23,0.87,45,41,0.39,17,6,2,20,17,26,0,4
2024-03-03,LA Clippers,89,Minnesota,88,85,0.376,17,0.882,40,34,0.294,9,7,5,17,80,0.388,18,0.944,54,33,0.273,15,4,7,24,28,6,0,4
2024-03-03,Detroit,91,Orlando,113,86,0.384,20,0.85,28,36,0.222,12,11,2,25,72,0.597,25,0.8,48,23,0.304,20,7,6,24,16,13,1,4
2024-03-03,Oklahoma City,118,Phoenix,110,102,0.48,15,0.733,41,31,0.29,5,16,8,21,91,0.44,18,0.889,50,39,0.359,21,2,7,26,24,27,0,4
2024-03-03,Indiana,105,San Antonio,117,93,0.441,21,0.81,42,30,0.2,10,9,4,20,85,0.541,19,0.789,45,25,0.4,14,6,8,33,15,1,1,4
2024-03-03,Charlotte,106,Toronto,111,92,0.467,16,0.75,45,27,0.296,16,8,6,24,91,0.462,18,0.778,45,38,0.342,14,8,6,27,14,5,1,4
2024-03-04,Memphis,106,Brooklyn,102,82,0.463,22,0.818,50,37,0.324,18,6,3,26,79,0.443,30,0.567,33,42,0.357,13,10,6,27,7,12,0,4
2024-03-04,Oklahoma City,104,LA Lakers,116,94,0.394,16,0.938,38,39,0.385,10,12,7,22,80,0.513,25,0.72,55,34,0.471,20,8,7,29,23,27,1,4
2024-03-04,LA Clippers,106,Milwaukee,113,84,0.44,25,0.64,38,40,0.4,13,9,3,25,78,0.474,28,0.857,46,38,0.395,11,8,3,20,11,6,1,4
2024-03-04,Portland,114,Minnesota,119,92,0.489,11,0.727,41,39,0.41,13,5,3,28,79,0.506,37,0.757,40,28,0.393,11,9,7,28,28,3,1,4
2024-03-04,Chicago,113,Sacramento,109,84,0.5,22,0.818,32,32,0.344,9,9,2,28,92,0.446,18,0.889,51,37,0.297,17,6,6,29,4,2,0,4
2024-03-04,Washington,115,Utah,127,94,0.426,23,0.826,43,38,0.421,15,6,3,26,101,0.485,15,0.867,51,40,0.4,11,6,9,29,21,0,1,4
2024-03-05,Philadelphia,107,Brooklyn,112,82,0.488,19,0.789,38,28,0.429,12,6,2,25,84,0.488,24,0.75,44,30,0.4,12,4,7,25,7,26,1,4
2024-03-05,Orlando,101,Charlotte,89,74,0.541,15,0.533,41,35,0.371,17,9,1,23,72,0.458,11,1.0,31,33,0.364,19,7,1,19,5,16,0,4
2024-03-05,Boston,104,Cleveland,105,93,0.419,12,0.917,53,38,0.395,13,6,9,24,90,0.433,11,0.636,42,42,0.476,8,11,3,28,9,20,1,4
2024-03-05,Indiana,137,Dallas,120,93,0.538,24,0.792,43,39,0.462,8,3,2,34,93,0.484,21,0.81,41,39,0.333,9,5,6,23,17,1,0,4
2024-03-05,Phoenix,117,Denver,107,96,0.438,22,0.818,52,34,0.441,9,9,7,32,96,0.427,14,0.714,51,40,0.375,14,6,6,25,8,24,0,4
2024-03-05,San Antonio,101,Houston,114,87,0.437,16,0.813,50,36,0.333,18,1,10,24,105,0.467,11,0.636,51,34,0.265,5,15,5,23,29,15,1,4
2024-03-05,Detroit,110,Miami,118,89,0.438,22,0.909,42,42,0.286,10,5,3,26,85,0.494,23,0.87,42,31,0.452,9,7,5,27,25,13,1,4
2024-03-05,Atlanta,116,New York,100,87,0.506,23,0.783,51,31,0.323,14,6,5,26,99,0.384,11,0.727,40,52,0.308,11,8,6,27,18,22,0,4
2024-03-05,New Orleans,139,Toronto,98,105,0.505,11,0.818,62,49,0.49,11,9,5,38,93,0.387,22,0.591,45,44,0.295,11,6,7,21,14,10,0,4
2024-03-06,Cleveland,101,Atlanta,112,89,0.438,17,0.765,42,44,0.227,13,5,4,27,84,0.512,20,0.75,42,30,0.367,9,7,3,27,22,9,1,4
2024-03-06,Milwaukee,90,Golden State,125,89,0.382,15,0.733,36,39,0.282,15,8,5,19,91,0.56,7,0.571,50,39,0.487,14,10,13,37,19,11,1,4
2024-03-06,LA Clippers,122,Houston,116,80,0.55,26,0.846,41,29,0.414,9,5,8,19,94,0.479,17,0.588,38,37,0.432,8,6,2,33,29,6,0,4
2024-03-06,Sacramento,130,LA Lakers,120,97,0.557,12,0.833,46,31,0.387,13,8,2,32,81,0.519,25,0.84,34,32,0.469,14,4,5,25,23,4,0,4
2024-03-06,Memphis,115,Philadelphia,109,91,0.451,23,0.87,54,37,0.351,15,3,15,21,102,0.382,21,0.857,47,35,0.371,11,11,9,25,26,12,0,4
2024-03-06,Oklahoma City,128,Portland,120,74,0.581,39,0.846,39,22,0.409,18,10,5,23,81,0.506,27,0.889,32,34,0.412,17,10,2,27,3,27,0,4
2024-03-06,Chicago,119,Utah,117,90,0.5,15,0.8,39,39,0.436,7,7,4,29,96,0.458,16,0.875,45,47,0.319,10,4,7,28,21,2,0,4
2024-03-06,Orlando,119,Washington,109,81,0.543,21,0.905,42,26,0.462,15,4,5,21,88,0.455,20,0.85,35,38,0.316,9,7,4,26,0,16,0,4
2024-03-07,Miami,108,Dallas,114,82,0.488,17,0.647,37,38,0.447,10,7,2,30,87,0.46,23,0.783,45,41,0.39,9,5,6,27,17,25,1,4
2024-03-07,Boston,109,Denver,115,91,0.451,25,0.64,47,38,0.289,12,6,3,24,90,0.5,22,0.955,45,21,0.19,7,10,4,27,8,20,1,4
2024-03-07,Brooklyn,112,Detroit,118,84,0.488,18,0.722,28,41,0.415,14,12,4,24,82,0.524,21,0.952,50,30,0.4,22,7,4,24,13,7,1,4
2024-03-07,Chicago,125,Golden State,122,87,0.529,23,0.739,40,36,0.444,14,6,5,29,97,0.454,28,0.821,48,42,0.262,11,8,2,31,19,2,0,4
2024-03-07,Minnesota,113,Indiana,111,98,0.469,19,0.737,48,25,0.28,9,9,6,23,82,0.512,23,0.739,39,26,0.385,15,5,10,26,1,28,0,4
2024-03-07,Toronto,113,Phoenix,120,94,0.457,15,0.733,36,44,0.364,9,5,2,30,86,0.512,20,0.85,49,35,0.429,14,6,6,29,24,14,1,4
2024-03-07,San Antonio,129,Sacramento,131,91,0.505,21,1.0,37,33,0.485,12,8,4,39,102,0.51,18,0.944,46,32,0.313,13,8,3,31,4,15,1,4
2024-03-08,Minnesota,104,Cleveland,113,94,0.415,22,0.818,45,30,0.267,12,5,5,25,88,0.432,36,0.722,46,34,0.324,12,7,8,27,9,28,1,4
2024-03-08,Milwaukee,122,LA Lakers,123,93,0.495,17,0.824,43,41,0.39,6,3,2,28,90,0.522,19,0.684,38,34,0.471,5,2,7,27,23,11,1,4
2024-03-08,Atlanta,99,Memphis,92,87,0.425,15,0.667,47,35,0.429,14,9,5,21,74,0.405,30,0.733,38,26,0.385,13,10,11,21,12,22,0,4
2024-03-08,Orlando,74,New York,98,79,0.342,20,0.7,37,26,0.231,13,7,10,12,79,0.481,8,0.75,43,33,0.485,15,7,10,20,18,16,1,4
2024-03-08,Miami,100,Oklahoma City,107,82,0.463,18,0.722,43,29,0.379,10,6,5,24,89,0.472,13,0.846,45,38,0.316,9,5,8,28,27,25,1,4
2024-03-08,New Orleans,103,Philadelphia,95,79,0.443,23,0.957,48,31,0.355,12,7,10,22,88,0.398,20,0.8,42,37,0.243,10,8,7,21,26,10,0,4
2024-03-08,Houston,123,Portland,107,94,0.479,26,0.731,47,37,0.378,7,12,10,33,89,0.416,25,0.68,49,35,0.457,17,5,5,22,3,29,0,4
2024-03-08,Charlotte,100,Washington,112,100,0.4,15,0.733,48,42,0.214,7,6,5,18,87,0.494,23,0.87,54,33,0.182,11,5,11,25,0,5,1,4
2024-03-09,Brooklyn,99,Charlotte,110,90,0.4,17,0.765,41,42,0.333,15,4,2,22,81,0.543,15,0.733,45,30,0.367,16,9,3,26,5,7,1,4
2024-03-09,Utah,121,Denver,142,94,0.5,25,0.76,36,26,0.308,15,7,2,22,83,0.663,16,0.813,32,32,0.594,13,8,10,40,8,21,1,4
2024-03-09,Dallas,142,Detroit,124,92,0.554,32,0.813,36,38,0.368,14,13,8,29,99,0.455,25,0.84,56,37,0.351,19,8,4,27,13,17,0,4
2024-03-09,San Antonio,126,Golden State,113,86,0.512,28,0.75,49,33,0.515,12,6,6,34,88,0.466,29,0.724,39,30,0.333,12,9,7,26,19,15,0,4
2024-03-09,Chicago,102,LA Clippers,112,86,0.43,19,0.789,38,35,0.371,12,7,3,27,84,0.5,18,0.889,45,35,0.343,13,7,6,29,6,2,1,4
2024-03-09,Boston,117,Phoenix,107,94,0.489,13,0.769,43,39,0.385,12,7,4,29,87,0.506,16,0.625,41,31,0.29,14,6,1,21,24,20,0,4
2024-03-09,Toronto,118,Portland,128,91,0.473,19,0.842,43,43,0.372,20,9,6,29,103,0.476,15,0.933,52,40,0.4,14,10,3,31,3,14,1,4
2024-03-10,New Orleans,116,Atlanta,103,75,0.573,22,0.727,43,27,0.519,12,8,7,32,91,0.418,13,0.769,41,46,0.37,11,6,4,28,22,10,0,4
2024-03-10,Brooklyn,120,Cleveland,101,79,0.532,20,0.9,40,35,0.514,12,7,3,33,76,0.487,20,0.65,31,32,0.438,12,8,4,25,9,7,0,4
2024-03-10,Milwaukee,124,LA Clippers,117,87,0.494,27,0.778,41,38,0.447,7,5,6,28,104,0.452,10,0.9,52,47,0.298,10,3,9,30,6,11,0,4
2024-03-10,Minnesota,109,LA Lakers,120,97,0.423,13,0.846,38,46,0.348,11,8,6,27,83,0.53,29,0.759,56,24,0.417,19,9,4,29,23,28,1,4
2024-03-10,Washington,110,Miami,108,81,0.481,22,0.727,40,39,0.41,15,5,5,35,95,0.453,18,0.667,51,33,0.303,13,9,6,20,25,0,0,4
2024-03-10,Philadelphia,79,New York,73,80,0.388,14,0.571,47,30,0.3,13,9,5,20,80,0.325,16,0.75,50,40,0.225,19,9,5,19,18,26,0,4
2024-03-10,Memphis,93,Oklahoma City,124,78,0.41,27,0.667,39,33,0.333,16,8,4,21,93,0.527,5,1.0,46,47,0.447,10,8,6,36,27,12,1,4
2024-03-10,Indiana,111,Orlando,97,78,0.487,33,0.818,46,23,0.348,12,5,10,20,88,0.375,29,0.759,46,36,0.25,12,7,3,18,16,1,0,4
2024-03-10,Houston,112,Sacramento,104,84,0.464,27,0.815,42,29,0.414,12,8,1,23,86,0.453,23,0.87,44,32,0.188,12,10,5,24,4,29,0,4
2024-03-11,Dallas,127,Chicago,92,93,0.548,15,0.8,49,41,0.317,6,10,6,33,89,0.393,22,0.682,43,34,0.206,13,6,2,19,2,17,0,4
2024-03-11,Phoenix,117,Cleveland,111,84,0.548,19,0.684,42,32,0.375,14,8,6,23,84,0.476,19,0.842,37,46,0.326,12,9,0,30,9,24,0,4
2024-03-11,Toronto,119,Denver,125,93,0.505,17,0.824,42,30,0.367,11,6,4,30,95,0.547,18,0.611,42,29,0.345,9,8,8,36,8,14,1,4
2024-03-11,Charlotte,97,Detroit,114,88,0.386,23,0.696,40,40,0.325,12,7,2,27,86,0.477,24,0.917,51,42,0.238,12,8,5,26,13,5,1,4
2024-03-11,Boston,121,Portland,99,100,0.49,12,0.667,45,40,0.375,3,7,10,34,87,0.448,11,1.0,38,28,0.357,11,3,5,23,3,20,0,4
2024-03-11,Golden State,112,San Antonio,102,93,0.495,12,0.667,45,27,0.444,13,7,4,28,93,0.419,15,0.667,50,37,0.378,15,6,10,27,15,19,0,4
2024-03-12,Minnesota,118,LA Clippers,100,94,0.511,14,0.714,48,33,0.364,9,11,6,26,72,0.472,25,0.84,34,30,0.367,18,7,4,22,6,28,0,4
2024-03-12,Washington,97,Memphis,109,82,0.451,16,0.75,28,36,0.306,13,9,3,26,94,0.447,21,0.81,53,33,0.242,17,8,7,27,12,0,1,4
2024-03-12,Philadelphia,79,New York,106,80,0.375,16,0.688,31,33,0.242,8,7,4,17,79,0.506,15,0.8,51,40,0.35,12,4,4,32,18,26,1,4
2024-03-12,Indiana,121,Oklahoma City,111,89,0.539,19,0.842,43,28,0.321,9,8,10,34,99,0.434,15,0.733,50,37,0.378,12,5,4,24,27,1,0,4
2024-03-12,Milwaukee,94,Sacramento,129,82,0.366,35,0.771,44,39,0.179,13,3,2,23,92,0.533,16,0.813,51,40,0.45,8,11,1,34,4,11,1,4
2024-03-12,Houston,103,San Antonio,101,80,0.463,21,0.905,36,32,0.313,12,10,5,21,82,0.476,14,0.857,42,36,0.306,13,9,5,30,15,29,0,4
2024-03-12,Boston,123,Utah,107,92,0.467,19,0.895,46,49,0.408,8,5,8,25,86,0.477,11,0.909,38,32,0.469,10,4,7,23,21,20,0,4
2024-03-13,Golden State,99,Dallas,109,92,0.402,19,0.842,42,28,0.321,15,9,3,19,82,0.537,19,0.789,42,27,0.222,16,6,13,30,17,19,1,4
2024-03-13,Toronto,104,Detroit,113,93,0.441,19,0.684,37,36,0.25,11,13,8,32,88,0.443,31,0.774,58,30,0.367,21,7,7,27,13,14,1,4
2024-03-13,Chicago,132,Indiana,129,92,0.522,32,0.813,48,28,0.357,11,6,5,22,99,0.465,28,0.821,47,45,0.311,8,4,6,30,1,2,0,4
2024-03-13,Charlotte,110,Memphis,98,82,0.537,13,0.692,35,36,0.361,20,12,7,26,85,0.424,11,0.909,46,40,0.4,21,12,5,24,12,5,0,4
2024-03-13,Denver,100,Miami,88,82,0.488,13,0.692,41,33,0.333,9,4,2,24,80,0.425,18,0.833,42,21,0.238,8,5,2,18,25,8,0,4
2024-03-13,Cleveland,116,New Orleans,95,92,0.511,3,0.667,46,45,0.444,9,4,4,38,80,0.438,26,0.808,43,22,0.182,11,7,6,22,10,9,0,4
2024-03-13,Brooklyn,106,Orlando,114,81,0.469,27,0.852,32,26,0.269,13,7,4,21,77,0.519,26,0.769,34,32,0.438,12,6,6,29,16,7,1,4
2024-03-13,Atlanta,102,Portland,106,88,0.432,18,0.667,38,39,0.359,14,11,6,19,82,0.463,24,0.833,49,30,0.333,18,7,5,24,3,22,1,4
2024-03-13,LA Lakers,107,Sacramento,120,78,0.487,22,0.773,38,32,0.438,14,8,2,25,88,0.523,12,0.75,44,41,0.463,12,11,2,30,4,23,1,4
2024-03-14,Phoenix,112,Boston,127,99,0.475,10,0.7,51,31,0.355,13,4,3,27,89,0.528,11,0.727,33,50,0.5,8,12,5,31,20,24,1,4
2024-03-14,LA Clippers,126,Chicago,111,80,0.6,14,0.714,35,40,0.5,9,9,2,32,86,0.477,16,0.813,36,35,0.457,13,4,2,28,2,6,0,4
2024-03-14,Washington,119,Houston,135,93,0.495,19,0.789,32,38,0.316,13,11,2,29,87,0.586,24,0.875,47,28,0.429,17,7,1,24,29,0,1,4
2024-03-14,Philadelphia,105,Milwaukee,114,79,0.494,14,0.714,30,35,0.486,11,6,4,20,72,0.542,24,0.833,37,36,0.444,14,6,4,29,11,26,1,4
2024-03-14,Dallas,119,Oklahoma City,126,84,0.512,26,0.808,40,29,0.414,19,6,2,25,86,0.523,23,0.87,34,39,0.41,13,10,7,28,27,17,1,4
2024-03-14,New York,105,Portland,93,87,0.437,26,0.885,50,29,0.207,12,11,1,16,84,0.405,16,0.875,45,33,0.333,17,10,2,19,3,18,0,4
2024-03-15,Phoenix,107,Charlotte,96,87,0.46,20,0.8,57,38,0.289,10,3,3,31,94,0.372,27,0.741,48,37,0.162,4,6,3,20,5,24,0,4
2024-03-15,Miami,108,Detroit,95,91,0.473,21,0.714,44,34,0.206,8,14,6,23,84,0.429,15,0.867,48,38,0.263,17,5,2,27,13,25,0,4
2024-03-15,LA Clippers,104,New Orleans,112,77,0.481,19,0.947,37,33,0.364,12,6,8,18,87,0.483,20,0.75,40,35,0.371,8,8,2,28,10,6,1,4
2024-03-15,Denver,117,San Antonio,106,89,0.551,12,0.75,40,25,0.4,12,13,5,37,81,0.457,27,0.778,44,29,0.379,16,6,4,23,15,8,0,4
2024-03-15,Orlando,113,Toronto,103,80,0.5,22,0.864,39,31,0.452,14,7,4,25,81,0.469,20,0.65,40,34,0.412,15,11,4,24,14,16,0,4
2024-03-15,Atlanta,122,Utah,124,92,0.446,27,0.741,41,39,0.513,9,7,5,32,90,0.511,20,0.9,49,36,0.389,11,6,7,24,21,22,1,4
2024-03-16,Washington,98,Chicago,127,84,0.429,22,0.591,32,32,0.406,15,12,7,27,85,0.576,29,0.724,51,24,0.333,15,9,4,33,2,0,1,4
2024-03-16,Cleveland,103,Houston,117,82,0.451,20,0.85,45,38,0.316,15,6,7,22,98,0.48,12,0.667,48,42,0.357,9,9,7,28,29,9,1,4
2024-03-16,Brooklyn,100,Indiana,121,77,0.429,31,0.774,45,25,0.4,20,8,3,18,105,0.476,16,0.938,50,30,0.2,10,13,4,21,1,7,1,4
2024-03-16,Golden State,128,LA Lakers,121,97,0.526,15,0.8,45,34,0.412,7,3,4,38,92,0.511,18,0.833,39,34,0.353,9,3,4,32,23,19,0,4
2024-03-16,Oklahoma City,118,Memphis,112,87,0.517,21,0.762,45,35,0.343,11,7,8,25,81,0.457,26,0.769,36,44,0.409,14,7,4,34,12,27,0,4
2024-03-16,Portland,107,New Orleans,126,84,0.5,12,0.917,36,33,0.364,19,3,7,23,97,0.536,10,0.9,39,33,0.394,9,8,5,36,10,3,1,4
2024-03-16,Charlotte,98,Philadelphia,109,82,0.451,18,0.778,40,31,0.323,16,11,4,21,81,0.444,25,0.96,41,41,0.317,15,9,4,25,26,5,1,4
2024-03-16,New York,98,Sacramento,91,86,0.43,16,0.813,52,39,0.282,14,8,9,19,85,0.353,26,0.808,42,37,0.27,12,7,5,22,4,18,0,4
2024-03-16,Minnesota,119,Utah,100,93,0.473,15,0.8,44,41,0.463,8,8,6,31,83,0.458,21,0.857,51,26,0.231,15,4,5,23,21,28,0,4
